id,date,day,month,year,customer_age,age_group,customer_gender,country,state,product_category,sub_category,product,order_quantity,unit_cost,unit_price,profit,cost,revenue
71205,2015-12-20,20,December,2015,29,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,1335,2171,3506
616,2014-02-20,20,February,2014,40,Adults (35-64),F,France,Essonne,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,562,354,916
52027,2015-08-10,8,October,2015,28,Young Adults (25-34),F,France,Nord,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,745,1252,1997
24477,2016-04-30,30,April,2016,35,Adults (35-64),F,United States,Oregon,Accessories,Fenders,Fender Set - Mountain,27,8,22,295,216,511
52361,2015-04-06,4,June,2015,34,Young Adults (25-34),F,France,Seine Saint Denis,Bikes,Mountain Bikes,"Mountain-400-W Silver, 46",3,420,769,632,1260,1892
75657,2013-10-26,26,October,2013,23,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,15,1,2,15,15,30
110703,2016-11-02,11,February,2016,31,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",2,1482,2384,1709,2964,4673
23032,2013-10-30,30,October,2013,42,Adults (35-64),F,United States,Washington,Accessories,Cleaners,Bike Wash - Dissolver,9,3,8,29,27,56
65286,2012-01-18,18,January,2012,29,Young Adults (25-34),M,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,1100,2166,3266
44823,2016-03-06,3,June,2016,39,Adults (35-64),F,Australia,Victoria,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",12,42,54,8,504,512
86902,2016-07-04,7,April,2016,45,Adults (35-64),F,United Kingdom,England,Accessories,Tires and Tubes,HL Mountain Tire,19,13,35,391,247,638
65359,2016-04-29,29,April,2016,30,Young Adults (25-34),F,France,Nord,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,1083,1701,1191,3249,4440
69737,2015-04-12,4,December,2015,37,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-650 Black, 44",1,487,783,194,487,681
97956,2013-11-07,11,July,2013,51,Adults (35-64),F,Australia,Victoria,Accessories,Tires and Tubes,Touring Tire Tube,24,2,5,47,48,95
78491,2015-04-11,4,November,2015,42,Adults (35-64),M,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,11,2,5,32,22,54
15750,2016-01-07,1,July,2016,45,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,1,3,9,4,3,7
98687,2013-12-24,24,December,2013,25,Young Adults (25-34),F,France,Yveline,Accessories,Tires and Tubes,HL Road Tire,12,12,33,157,144,301
22874,2013-10-21,21,October,2013,27,Young Adults (25-34),F,Australia,New South Wales,Accessories,Cleaners,Bike Wash - Dissolver,14,3,8,55,42,97
85087,2015-06-09,6,September,2015,57,Adults (35-64),M,Australia,New South Wales,Accessories,Tires and Tubes,Road Tire Tube,11,1,4,27,11,38
20492,2014-03-14,14,March,2014,44,Adults (35-64),F,Germany,Hessen,Clothing,Caps,AWC Logo Cap,17,7,9,23,119,142
79727,2014-02-17,17,February,2014,31,Young Adults (25-34),M,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,1,2,7,10,17
88384,2014-10-01,10,January,2014,28,Young Adults (25-34),M,France,Loiret,Accessories,Tires and Tubes,LL Mountain Tire,8,9,25,106,72,178
10424,2013-09-16,16,September,2013,20,Youth (<25),F,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,64,58,122
102713,2014-03-13,13,March,2014,28,Young Adults (25-34),F,United States,California,Accessories,Tires and Tubes,LL Road Tire,18,8,21,226,144,370
104111,2013-08-17,17,August,2013,55,Adults (35-64),M,United Kingdom,England,Accessories,Tires and Tubes,Patch Kit/8 Patches,24,1,2,22,24,46
89982,2013-09-11,9,November,2013,38,Adults (35-64),M,Canada,British Columbia,Accessories,Tires and Tubes,ML Road Tire,27,9,25,425,243,668
39777,2016-05-29,29,May,2016,35,Adults (35-64),F,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",24,13,35,343,312,655
81778,2016-04-26,26,April,2016,40,Adults (35-64),M,Canada,British Columbia,Accessories,Tires and Tubes,ML Mountain Tire,15,11,30,281,165,446
27159,2016-04-24,24,April,2016,51,Adults (35-64),F,United States,Washington,Clothing,Gloves,"Half-Finger Gloves, S",15,9,24,146,135,281
107999,2013-03-10,3,October,2013,34,Young Adults (25-34),F,United States,Oregon,Accessories,Tires and Tubes,ML Road Tire,19,9,25,238,171,409
67742,2015-04-01,4,January,2015,28,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,397,1083,1480
86837,2016-04-27,27,April,2016,43,Adults (35-64),M,France,Seine Saint Denis,Accessories,Tires and Tubes,Road Tire Tube,9,1,4,21,9,30
52793,2015-11-12,11,December,2015,25,Young Adults (25-34),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2,1252,2295,1443,2504,3947
58558,2012-11-13,13,November,2012,60,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,2671,4342,7013
37147,2016-02-02,2,February,2016,56,Adults (35-64),F,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Black",22,13,35,345,286,631
40501,2015-08-10,8,October,2015,30,Young Adults (25-34),F,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Red",8,13,35,140,104,244
83474,2014-07-26,26,July,2014,56,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,18,2,5,52,36,88
91145,2015-10-29,29,October,2015,39,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,14,2,5,27,28,55
38223,2015-08-07,8,July,2015,29,Young Adults (25-34),F,Germany,Hamburg,Accessories,Helmets,"Sport-100 Helmet, Blue",6,13,35,117,78,195
53259,2016-03-16,16,March,2016,35,Adults (35-64),F,France,Nord,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,745,1252,1997
67992,2012-02-27,27,February,2012,29,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-550-W Yellow, 38",2,713,1120,792,1426,2218
9945,2014-05-02,5,February,2014,45,Adults (35-64),F,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,18,18,36
86691,2015-05-11,5,November,2015,28,Young Adults (25-34),F,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,21,2,5,59,42,101
36952,2014-07-02,7,February,2014,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",5,13,35,107,65,172
7201,2013-08-19,19,August,2013,60,Adults (35-64),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,78,54,132
42688,2014-05-30,30,May,2014,19,Youth (<25),M,Australia,New South Wales,Accessories,Hydration Packs,Hydration Pack - 70 oz.,10,21,55,269,210,479
84174,2013-08-19,19,August,2013,30,Young Adults (25-34),M,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,17,2,5,32,34,66
72431,2016-04-23,23,April,2016,31,Young Adults (25-34),F,United States,California,Clothing,Shorts,"Women's Mountain Shorts, M",11,26,70,469,286,755
28142,2014-01-15,15,January,2014,29,Young Adults (25-34),F,Australia,Tasmania,Clothing,Gloves,"Half-Finger Gloves, S",3,9,24,31,27,58
17892,2014-02-19,19,February,2014,51,Adults (35-64),F,United Kingdom,England,Clothing,Caps,AWC Logo Cap,2,7,9,3,14,17
51698,2014-05-16,16,May,2014,49,Adults (35-64),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,544,1266,1810
20940,2014-02-06,2,June,2014,49,Adults (35-64),F,Australia,Queensland,Clothing,Caps,AWC Logo Cap,20,7,9,11,140,151
64040,2012-03-21,21,March,2012,42,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-250 Black, 52",2,1555,2443,750,3110,3860
100294,2016-11-03,11,March,2016,29,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Touring Tire,28,11,29,488,308,796
37899,2015-08-10,8,October,2015,21,Youth (<25),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Red",29,13,35,618,377,995
105536,2014-08-07,8,July,2014,64,Adults (35-64),M,France,Hauts de Seine,Accessories,Tires and Tubes,Patch Kit/8 Patches,14,1,2,12,14,26
94398,2016-02-05,2,May,2016,35,Adults (35-64),M,France,Seine Saint Denis,Accessories,Tires and Tubes,Mountain Tire Tube,16,2,5,34,32,66
5616,2014-06-29,29,June,2014,26,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,24,4,10,139,96,235
40216,2014-03-18,18,March,2014,19,Youth (<25),M,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Black",26,13,35,408,338,746
38423,2015-07-14,14,July,2015,50,Adults (35-64),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",5,13,35,107,65,172
99481,2015-11-19,19,November,2015,23,Youth (<25),F,United States,Oregon,Accessories,Tires and Tubes,Road Tire Tube,5,1,4,12,5,17
15635,2013-11-08,11,August,2013,29,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,12,8,20
83589,2016-04-20,20,April,2016,40,Adults (35-64),F,Australia,South Australia,Accessories,Tires and Tubes,Mountain Tire Tube,5,2,5,11,10,21
111078,2014-01-30,30,January,2014,38,Adults (35-64),F,United States,Washington,Bikes,Touring Bikes,"Touring-3000 Blue, 62",1,461,742,118,461,579
18116,2014-01-17,17,January,2014,36,Adults (35-64),M,Canada,British Columbia,Clothing,Caps,AWC Logo Cap,10,7,9,19,70,89
26729,2016-03-28,28,March,2016,29,Young Adults (25-34),M,Canada,British Columbia,Accessories,Fenders,Fender Set - Mountain,3,8,22,41,24,65
8822,2014-08-05,8,May,2014,18,Youth (<25),M,United States,Washington,Accessories,Bottles and Cages,Road Bottle Cage,23,3,9,92,69,161
61361,2015-12-06,12,June,2015,46,Adults (35-64),F,France,Yveline,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,302,1555,1857
26942,2013-08-08,8,August,2013,20,Youth (<25),F,Canada,Ontario,Accessories,Fenders,Fender Set - Mountain,21,8,22,229,168,397
46200,2013-12-29,29,December,2013,21,Youth (<25),F,United Kingdom,England,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",29,38,50,290,1102,1392
105611,2016-03-28,28,March,2016,35,Adults (35-64),M,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,17,2,5,48,34,82
87386,2013-05-07,5,July,2013,30,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Road Tire Tube,1,1,4,2,1,3
79970,2014-06-14,14,June,2014,55,Adults (35-64),M,Canada,British Columbia,Accessories,Tires and Tubes,ML Mountain Tire,10,11,30,187,110,297
71536,2012-02-14,14,February,2012,18,Youth (<25),F,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 56",2,2171,3578,1240,4342,5582
109009,2015-10-09,10,September,2015,28,Young Adults (25-34),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,411,755,1166
9286,2014-03-02,3,February,2014,41,Adults (35-64),F,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,22,20,42
4024,2015-08-31,31,August,2015,40,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,2,3,9,12,6,18
78450,2016-01-06,1,June,2016,31,Young Adults (25-34),F,United States,California,Accessories,Tires and Tubes,HL Mountain Tire,22,13,35,469,286,755
23370,2013-09-18,18,September,2013,30,Young Adults (25-34),F,Australia,Queensland,Accessories,Fenders,Fender Set - Mountain,17,8,22,178,136,314
72804,2013-04-11,4,November,2013,31,Young Adults (25-34),M,United States,Washington,Clothing,Shorts,"Women's Mountain Shorts, S",4,26,70,114,104,218
37686,2014-01-04,1,April,2014,32,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",6,13,35,128,78,206
91045,2013-08-09,8,September,2013,38,Adults (35-64),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,9,2,5,27,18,45
7875,2014-11-03,11,March,2014,42,Adults (35-64),F,Germany,Hamburg,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,29,22,51
6048,2014-06-04,6,April,2014,26,Young Adults (25-34),F,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,41,42,83
12071,2014-02-02,2,February,2014,29,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,61,42,103
48219,2016-07-07,7,July,2016,32,Young Adults (25-34),F,Australia,Victoria,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",14,42,54,9,588,597
112654,2014-04-19,19,April,2014,35,Adults (35-64),M,United States,Washington,Clothing,Vests,"Classic Vest, M",2,24,64,52,48,100
98347,2014-12-07,12,July,2014,59,Adults (35-64),M,Australia,New South Wales,Accessories,Tires and Tubes,ML Mountain Tire,13,11,30,196,143,339
41267,2016-04-24,24,April,2016,42,Adults (35-64),M,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Black",10,13,35,157,130,287
103639,2015-01-08,1,August,2015,23,Youth (<25),F,United States,California,Accessories,Tires and Tubes,Touring Tire Tube,8,2,5,23,16,39
92777,2016-04-14,14,April,2016,49,Adults (35-64),M,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,1,2,5,3,2,5
11838,2015-08-24,24,August,2015,38,Adults (35-64),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,60,52,112
110039,2015-12-30,30,December,2015,22,Youth (<25),F,Canada,British Columbia,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,878,1482,2360
39540,2013-07-16,16,July,2013,48,Adults (35-64),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",8,13,35,170,104,274
52194,2014-06-27,27,June,2014,23,Youth (<25),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-400-W Silver, 46",1,420,769,318,420,738
36560,2013-08-09,8,September,2013,34,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",4,13,35,85,52,137
71962,2014-04-30,30,April,2014,40,Adults (35-64),F,United States,Oregon,Clothing,Shorts,"Women's Mountain Shorts, M",7,26,70,239,182,421
30423,2015-05-10,5,October,2015,27,Young Adults (25-34),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",2,13,35,43,26,69
43238,2013-11-29,29,November,2013,43,Adults (35-64),M,Germany,Hessen,Accessories,Hydration Packs,Hydration Pack - 70 oz.,5,21,55,151,105,256
94271,2013-08-21,21,August,2013,25,Young Adults (25-34),F,Australia,Queensland,Accessories,Tires and Tubes,HL Mountain Tire,15,13,35,246,195,441
24378,2014-06-14,14,June,2014,41,Adults (35-64),F,United States,Washington,Accessories,Fenders,Fender Set - Mountain,12,8,22,110,96,206
54871,2016-04-29,29,April,2016,26,Young Adults (25-34),F,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,636,1266,1902
60588,2012-04-07,4,July,2012,23,Youth (<25),M,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 52",2,344,540,154,688,842
64243,2011-04-21,21,April,2011,25,Young Adults (25-34),F,Australia,Queensland,Bikes,Road Bikes,"Road-250 Black, 58",3,1555,2443,1491,4665,6156
963,2015-02-10,2,October,2015,20,Youth (<25),M,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,484,295,779
7633,2014-04-25,25,April,2014,29,Young Adults (25-34),F,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,14,10,24
4272,2014-04-04,4,April,2014,28,Young Adults (25-34),M,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,26,3,9,119,78,197
69213,2011-12-25,25,December,2011,31,Young Adults (25-34),M,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 40",4,1083,1701,2200,4332,6532
20942,2014-02-06,2,June,2014,38,Adults (35-64),M,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,4,7,9,3,28,31
103035,2015-07-15,15,July,2015,29,Young Adults (25-34),M,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,28,1,2,27,28,55
43886,2013-02-09,2,September,2013,40,Adults (35-64),F,United Kingdom,England,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",4,38,50,40,152,192
20976,2013-08-14,14,August,2013,17,Youth (<25),M,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,23,7,9,19,161,180
43661,2016-06-28,28,June,2016,35,Adults (35-64),F,United States,California,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",18,38,50,198,684,882
37255,2016-07-06,7,June,2016,69,Seniors (64+),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",8,13,35,170,104,274
22358,2013-12-27,27,December,2013,19,Youth (<25),F,France,Seine Saint Denis,Accessories,Cleaners,Bike Wash - Dissolver,19,3,8,68,57,125
109831,2015-11-26,26,November,2015,39,Adults (35-64),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,807,1482,2289
102361,2014-05-19,19,May,2014,42,Adults (35-64),F,Canada,British Columbia,Accessories,Tires and Tubes,Touring Tire Tube,5,2,5,15,10,25
84543,2015-04-07,4,July,2015,44,Adults (35-64),F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,HL Mountain Tire,8,13,35,140,104,244
54930,2014-04-18,18,April,2014,31,Young Adults (25-34),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,961,1266,2227
31326,2014-01-06,1,June,2014,19,Youth (<25),M,Germany,Nordrhein-Westfalen,Accessories,Helmets,"Sport-100 Helmet, Blue",11,13,35,192,143,335
54481,2016-01-23,23,January,2016,31,Young Adults (25-34),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2,1252,2295,1994,2504,4498
14790,2016-05-19,19,May,2016,20,Youth (<25),M,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,16,3,9,90,48,138
33308,2015-08-28,28,August,2015,34,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",12,13,35,260,156,416
21793,2015-11-12,11,December,2015,31,Young Adults (25-34),F,United Kingdom,England,Accessories,Cleaners,Bike Wash - Dissolver,10,3,8,47,30,77
77992,2013-10-17,17,October,2013,43,Adults (35-64),M,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,5,2,5,14,10,24
80226,2013-10-20,20,October,2013,43,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,HL Mountain Tire,18,13,35,383,234,617
7266,2014-06-15,15,June,2014,23,Youth (<25),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,60,52,112
95361,2013-10-15,15,October,2013,45,Adults (35-64),F,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,27,1,2,15,27,42
19964,2013-12-18,18,December,2013,25,Young Adults (25-34),F,Canada,British Columbia,Clothing,Caps,AWC Logo Cap,28,7,9,53,196,249
65932,2012-05-08,5,August,2012,33,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-550-W Yellow, 38",2,713,1120,500,1426,1926
110195,2015-08-30,30,August,2015,30,Young Adults (25-34),M,Canada,British Columbia,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",2,1482,2384,1756,2964,4720
105516,2014-05-18,18,May,2014,32,Young Adults (25-34),M,France,Yveline,Accessories,Tires and Tubes,Patch Kit/8 Patches,20,1,2,10,20,30
65467,2015-12-25,25,December,2015,35,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443,606,1519,2125
36849,2015-08-12,8,December,2015,46,Adults (35-64),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Red",17,13,35,362,221,583
25655,2015-09-22,22,September,2015,17,Youth (<25),M,Canada,British Columbia,Accessories,Fenders,Fender Set - Mountain,23,8,22,317,184,501
40515,2016-06-25,25,June,2016,30,Young Adults (25-34),F,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Red",5,13,35,87,65,152
46452,2014-02-24,24,February,2014,40,Adults (35-64),F,United States,Washington,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",18,42,54,2,756,758
80622,2014-08-07,8,July,2014,49,Adults (35-64),M,France,Hauts de Seine,Accessories,Tires and Tubes,Touring Tire Tube,4,2,5,11,8,19
50005,2016-05-29,29,May,2016,32,Young Adults (25-34),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,538,1252,1790
